0.5233333333333333,0.35039370078740156,0.4702702702702703,0.3111111111111111,0.44565217391304346,0.3095238095238096,0.3142857142857143,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.6900000000000001,0.35039370078740156,0.6864864864864866,0.4444444444444445,0.6630434782608695,0.40476190476190477,0.14285714285714285,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.21666666666666667,0.09448818897637795,0.08108108108108109,0.04444444444444444,0.5163043478260869,0.16666666666666669,0.48571428571428565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.475,0.25196850393700787,0.6756756756756757,0.24444444444444444,0.35326086956521735,0.19047619047619052,0.39999999999999997,0.4000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.6416666666666667,0.25196850393700787,0.7837837837837838,0.24444444444444444,0.5706521739130435,0.19047619047619052,0.6285714285714286,0.4000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.525,0.3110236220472441,0.35135135135135137,0.15555555555555556,0.48913043478260865,0.19047619047619052,0.8,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.5666666666666667,0.23228346456692914,0.7837837837837838,0.19999999999999998,0.7608695652173912,0.14285714285714285,0.3142857142857143,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
0.5666666666666667,0.23228346456692914,0.24324324324324326,0.6444444444444444,0.21739130434782608,0.6190476190476191,0.3142857142857143,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
0.5583333333333333,0.3110236220472441,0.5405405405405406,0.26666666666666666,0.2717391304347826,0.2619047619047619,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
0.7250000000000001,0.3110236220472441,0.7027027027027029,0.35555555555555557,0.3260869565217391,0.3571428571428572,0.8285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
